,cerebellum,visualCortex,prefrontalCortex_csv,VCDN
0,0.22213251888751984,0.23386098444461823,0.23448213934898376,0.36607441306114197
1,0.19911594688892365,0.21573476493358612,0.14870280027389526,0.36615291237831116
2,0.1714581847190857,0.1803373247385025,0.16340728104114532,0.3653491735458374
3,0.17922605574131012,0.17514516413211823,0.17688998579978943,0.36556145548820496
4,0.17928490042686462,0.17062890529632568,0.15519331395626068,0.36612555384635925
5,0.1622040569782257,0.16550923883914948,0.12909677624702454,0.3662954270839691
6,0.1542673408985138,0.16474248468875885,0.12465061992406845,0.36620765924453735
7,0.14484499394893646,0.16011719405651093,0.12184152752161026,0.36591723561286926
8,0.14565983414649963,0.15924318134784698,0.12592697143554688,0.36585837602615356
9,0.13124282658100128,0.15519694983959198,0.12476876378059387,0.36597108840942383
10,0.1364756077528,0.14789338409900665,0.11859798431396484,0.365378201007843
11,0.13099195063114166,0.14182795584201813,0.10692483186721802,0.3661029636859894
12,0.12197969853878021,0.1439201980829239,0.09985066205263138,0.36569327116012573
13,0.12158830463886261,0.1432870626449585,0.09966910630464554,0.36588674783706665
14,0.11613550037145615,0.13218729197978973,0.10527538508176804,0.36471086740493774
15,0.10939560830593109,0.12486980855464935,0.0972425565123558,0.365639328956604
16,0.11021938920021057,0.12952888011932373,0.09499634057283401,0.36570537090301514
17,0.10593666881322861,0.12814034521579742,0.08748144656419754,0.3652842342853546
18,0.09687383472919464,0.12399616092443466,0.08211177587509155,0.3655736446380615
19,0.09683942049741745,0.12507566809654236,0.08165071159601212,0.36584144830703735
20,0.1056203842163086,0.10941334813833237,0.08225013315677643,0.36593812704086304
21,0.1010485589504242,0.11373670399188995,0.07821086049079895,0.3656168282032013
22,0.09429651498794556,0.11059752106666565,0.07891882956027985,0.36555030941963196
23,0.0938870906829834,0.10772884637117386,0.07968073338270187,0.3657623827457428
24,0.08769424259662628,0.11173870414495468,0.07455050945281982,0.3656975328922272
25,0.08956757932901382,0.10443902015686035,0.07327941060066223,0.36559394001960754
26,0.08881742507219315,0.1014050617814064,0.07109042257070541,0.36581918597221375
27,0.09006135910749435,0.09609336405992508,0.07444877177476883,0.36540231108665466
28,0.0868854895234108,0.10335823148488998,0.07319273799657822,0.3657313585281372
29,0.08338486403226852,0.09690279513597488,0.07457312941551208,0.36573418974876404
30,0.08430039137601852,0.10545316338539124,0.06728498637676239,0.36580875515937805
31,0.081314317882061,0.09985009580850601,0.06723000109195709,0.3656362295150757
32,0.07945815473794937,0.09906329959630966,0.06656409054994583,0.3656543791294098
33,0.08165708184242249,0.09129638224840164,0.06518644094467163,0.3656609356403351
34,0.0782986730337143,0.09723667800426483,0.06366698443889618,0.3657844066619873
35,0.07892303913831711,0.09616908431053162,0.06480167806148529,0.36528196930885315
36,0.07766064256429672,0.09378568083047867,0.06324867904186249,0.3655136823654175
37,0.08146636188030243,0.09257637709379196,0.062390439212322235,0.36554282903671265
38,0.07761193811893463,0.09419959038496017,0.06541755795478821,0.3654770255088806
39,0.07669918984174728,0.08742327988147736,0.062029361724853516,0.36547693610191345
40,0.07299984246492386,0.0871858075261116,0.05977616086602211,0.3656747341156006
41,0.07748360186815262,0.08546702563762665,0.05968884006142616,0.36553338170051575
42,0.07649823278188705,0.0871335044503212,0.058783963322639465,0.3655797243118286
43,0.07500796020030975,0.08674035966396332,0.057246606796979904,0.36544686555862427
44,0.0724753886461258,0.09162730723619461,0.05871797353029251,0.36566653847694397
45,0.07526522129774094,0.08878668397665024,0.05911481752991676,0.36523303389549255
46,0.07471095025539398,0.08540461957454681,0.056408725678920746,0.36561012268066406
47,0.07350832223892212,0.08149845898151398,0.05779040977358818,0.36567214131355286
48,0.06886792182922363,0.08753801137208939,0.05620076134800911,0.365085631608963
49,0.07401838898658752,0.0825573056936264,0.05494781956076622,0.36524856090545654
50,0.07203787565231323,0.08227244764566422,0.052030738443136215,0.36505815386772156
51,0.07104432582855225,0.086238332092762,0.05522539094090462,0.36540687084198
52,0.07172960788011551,0.08244089782238007,0.052928052842617035,0.36547595262527466
53,0.06664755940437317,0.0791601911187172,0.052083928138017654,0.36504194140434265
54,0.07134724408388138,0.07963352650403976,0.05194166302680969,0.36526745557785034
55,0.06964503973722458,0.08016729354858398,0.052777547389268875,0.36552029848098755
56,0.06780978292226791,0.07725432515144348,0.05181990563869476,0.3653920590877533
57,0.07010998576879501,0.07714809477329254,0.05013739690184593,0.3650176227092743
58,0.0677633211016655,0.07962213456630707,0.04908527433872223,0.3649730682373047
59,0.06912389397621155,0.07887496054172516,0.04878644645214081,0.36493271589279175
60,0.06842001527547836,0.07962244004011154,0.04897750914096832,0.36530277132987976
61,0.06758379936218262,0.07693074643611908,0.04887378588318825,0.36482521891593933
62,0.06620752066373825,0.07997479289770126,0.04975457116961479,0.36483997106552124
63,0.06759843975305557,0.07423483580350876,0.0464247465133667,0.36496198177337646
64,0.06754933297634125,0.0757279247045517,0.047556862235069275,0.36474958062171936
65,0.06812216341495514,0.07562173902988434,0.04652808979153633,0.36497563123703003
66,0.06777293235063553,0.07624808698892593,0.0468234121799469,0.3646566569805145
67,0.06502112746238708,0.07522875815629959,0.045239176601171494,0.36456701159477234
68,0.06683278828859329,0.07844625413417816,0.046907272189855576,0.3648422062397003
69,0.06534604728221893,0.07679374516010284,0.04449443519115448,0.3647303879261017
70,0.06789178401231766,0.07675789296627045,0.04425234720110893,0.36448442935943604
71,0.06613173335790634,0.07378453761339188,0.044420331716537476,0.3645339608192444
72,0.06313064694404602,0.07684727758169174,0.04398290067911148,0.36440509557724
73,0.06432170420885086,0.07270408421754837,0.044420093297958374,0.36461296677589417
74,0.06298912316560745,0.0721789076924324,0.04154246300458908,0.364395409822464
75,0.06712395697832108,0.07279009371995926,0.041433338075876236,0.3644232749938965
76,0.061078619211912155,0.07449115812778473,0.03969001770019531,0.3642274737358093
77,0.06490033119916916,0.07292240858078003,0.04164106398820877,0.36437150835990906
78,0.0624348483979702,0.07165592908859253,0.04043964296579361,0.3642212450504303
79,0.0644092857837677,0.0723167285323143,0.038037143647670746,0.36407485604286194
80,0.06387580186128616,0.0714077576994896,0.04047722369432449,0.36398598551750183
81,0.0636649876832962,0.07630302757024765,0.04223041236400604,0.36397048830986023
82,0.0642489641904831,0.07251457124948502,0.038040198385715485,0.3637439012527466
83,0.06114305928349495,0.07248151302337646,0.03939751908183098,0.3637898564338684
84,0.05981774255633354,0.07260555773973465,0.03764645382761955,0.3635334074497223
85,0.06131523475050926,0.07100552320480347,0.040533799678087234,0.3639441728591919
86,0.06223796308040619,0.0700400173664093,0.03912471979856491,0.3637254536151886
87,0.06280773133039474,0.071623295545578,0.03831447660923004,0.3636709451675415
88,0.0615631602704525,0.07223469018936157,0.03724638372659683,0.3633570373058319
89,0.06595400720834732,0.06745947152376175,0.035651661455631256,0.36359575390815735
90,0.06090416759252548,0.07019390910863876,0.03508193418383598,0.3636941909790039
91,0.061036985367536545,0.06927138566970825,0.03588666766881943,0.3635091483592987
92,0.06190681457519531,0.06971453875303268,0.035763826221227646,0.363159716129303
93,0.05854297801852226,0.06735970824956894,0.03722842037677765,0.36353281140327454
94,0.060525067150592804,0.06858924776315689,0.03456897288560867,0.36349985003471375
95,0.060897622257471085,0.06817612797021866,0.03611799702048302,0.36318644881248474
96,0.062121253460645676,0.06930995732545853,0.036408208310604095,0.3630591630935669
97,0.060036275535821915,0.067283995449543,0.036060839891433716,0.36277908086776733
98,0.05908793583512306,0.06823990494012833,0.03459393233060837,0.3626098036766052
99,0.0591130368411541,0.0701770931482315,0.032776571810245514,0.36284148693084717
100,0.06185079738497734,0.06549514830112457,0.03438238427042961,0.362949937582016
101,0.0560959056019783,0.06929005682468414,0.03336404636502266,0.3627810478210449
102,0.058828216046094894,0.06431789696216583,0.033117134124040604,0.3626837730407715
103,0.05840570852160454,0.0665009543299675,0.03210385888814926,0.36288127303123474
104,0.056573107838630676,0.0667823851108551,0.03326810151338577,0.36241862177848816
105,0.05900062993168831,0.06561928242444992,0.033459655940532684,0.3623768389225006
106,0.05840426683425903,0.06710948795080185,0.031319763511419296,0.36237409710884094
107,0.05743962526321411,0.06617382168769836,0.033060912042856216,0.3626171350479126
108,0.05686729773879051,0.06895262748003006,0.031527478247880936,0.3622044324874878
109,0.05741307511925697,0.06654294580221176,0.031263332813978195,0.3624502122402191
110,0.057371512055397034,0.06856448948383331,0.030609598383307457,0.3623189628124237
111,0.05868442356586456,0.06564133614301682,0.03181641548871994,0.3622608780860901
112,0.05574428662657738,0.06517836451530457,0.03107425756752491,0.3619844615459442
113,0.05876772478222847,0.06735016405582428,0.029283203184604645,0.36192548274993896
114,0.055222202092409134,0.0661582499742508,0.030103124678134918,0.3617800176143646
115,0.05595105513930321,0.06361938267946243,0.03179050609469414,0.36201101541519165
116,0.056688133627176285,0.06324867904186249,0.03041079454123974,0.3618668019771576
117,0.05454786494374275,0.06541825830936432,0.02904539927840233,0.3618251383304596
118,0.05588111653923988,0.06514867395162582,0.031545333564281464,0.36154088377952576
119,0.05616798251867294,0.06596561521291733,0.030166037380695343,0.3616475462913513
120,0.05716678127646446,0.06455253809690475,0.03000529296696186,0.3616156280040741
121,0.0558871291577816,0.063886858522892,0.029581895098090172,0.3614293336868286
122,0.05584276467561722,0.06656445562839508,0.028513027355074883,0.3613666892051697
123,0.05520857498049736,0.06564703583717346,0.029544997960329056,0.3610842227935791
124,0.054991528391838074,0.06565546989440918,0.030095703899860382,0.36156606674194336
125,0.055135708302259445,0.06232938915491104,0.028362754732370377,0.36119621992111206
126,0.05510799214243889,0.06381942331790924,0.028036190196871758,0.3608434200286865
127,0.053455475717782974,0.06200022250413895,0.02878725714981556,0.360996276140213
128,0.05616036057472229,0.06217549368739128,0.027730507776141167,0.3608940541744232
129,0.05427690967917442,0.06266111880540848,0.027326200157403946,0.3606152832508087
130,0.05445292592048645,0.061193350702524185,0.027888355776667595,0.36091727018356323
131,0.053664229810237885,0.0638180673122406,0.028224751353263855,0.360639750957489
132,0.05258861929178238,0.0633668527007103,0.027846943587064743,0.36009660363197327
133,0.053065814077854156,0.06250237673521042,0.027272362262010574,0.36036357283592224
134,0.05250999331474304,0.06460976600646973,0.027280515059828758,0.3603566884994507
135,0.05359315872192383,0.06285310536623001,0.028821105137467384,0.3604390621185303
136,0.053861524909734726,0.061246372759342194,0.02634650282561779,0.36017557978630066
137,0.05064089596271515,0.06295277178287506,0.026244739070534706,0.36023569107055664
138,0.04980466514825821,0.06314078718423843,0.026335790753364563,0.3601152300834656
139,0.051730927079916,0.061481766402721405,0.025843201205134392,0.3600313067436218
140,0.05355136841535568,0.062449511140584946,0.026941785588860512,0.3602222204208374
141,0.05061652511358261,0.061033010482788086,0.02524561993777752,0.35977405309677124
142,0.05240774154663086,0.06169234588742256,0.025565732270479202,0.35989028215408325
143,0.05008266121149063,0.05991337448358536,0.026479803025722504,0.359916627407074
144,0.05228273198008537,0.061411209404468536,0.026217829436063766,0.35971125960350037
145,0.0487130805850029,0.06222466006875038,0.02608572132885456,0.35985586047172546
146,0.05006071925163269,0.06302352249622345,0.025474926456809044,0.35966140031814575
147,0.051978614181280136,0.06185179203748703,0.025661904364824295,0.3596194386482239
148,0.05063126981258392,0.06126444414258003,0.025783011689782143,0.35959213972091675
149,0.048382215201854706,0.05930337682366371,0.025256063789129257,0.3591368794441223
150,0.05049123987555504,0.06074744462966919,0.025063861161470413,0.35913771390914917
151,0.048950523138046265,0.06117108464241028,0.025159867480397224,0.35913851857185364
152,0.048752058297395706,0.05897307023406029,0.024287020787596703,0.35923248529434204
153,0.0485842265188694,0.060587260872125626,0.024202730506658554,0.3589822053909302
154,0.04947543889284134,0.05978555232286453,0.024766722694039345,0.3587322533130646
155,0.04921479523181915,0.05970870330929756,0.024300314486026764,0.3587580919265747
156,0.049227721989154816,0.06020273640751839,0.023761387914419174,0.35859453678131104
157,0.04941130056977272,0.059008415788412094,0.023165682330727577,0.3586299419403076
158,0.04730914533138275,0.05939975753426552,0.02442234754562378,0.35850366950035095
159,0.04805004224181175,0.060403063893318176,0.02398599311709404,0.35820716619491577
160,0.048288069665431976,0.05811919644474983,0.02401972934603691,0.3583196997642517
161,0.046973224729299545,0.05823179706931114,0.024134323000907898,0.3582928776741028
162,0.04811680316925049,0.05692034214735031,0.023844338953495026,0.35813507437705994
163,0.04788876324892044,0.059745676815509796,0.023761965334415436,0.35806605219841003
164,0.04810869321227074,0.06123737618327141,0.023752614855766296,0.35815849900245667
165,0.04757719859480858,0.056327465921640396,0.02330366149544716,0.35818594694137573
166,0.046010829508304596,0.058812204748392105,0.023049984127283096,0.35798099637031555
167,0.047547534108161926,0.057730868458747864,0.02362653613090515,0.3579501211643219
168,0.04825281724333763,0.05782446637749672,0.023748628795146942,0.3576726019382477
169,0.04486832767724991,0.05711054801940918,0.02346346341073513,0.35767677426338196
170,0.04744865000247955,0.05499149113893509,0.02283509634435177,0.35744789242744446
171,0.04599219188094139,0.058446187525987625,0.022330842912197113,0.35760757327079773
172,0.047288138419389725,0.056576646864414215,0.02296782098710537,0.3575878441333771
173,0.04718686640262604,0.059075772762298584,0.02390352450311184,0.35709530115127563
174,0.04585334658622742,0.05834406241774559,0.022265389561653137,0.3575196862220764
175,0.047016777098178864,0.05753626301884651,0.02258881740272045,0.3571462631225586
176,0.04460683837532997,0.05832119286060333,0.022170018404722214,0.356815904378891
177,0.04401395469903946,0.056805986911058426,0.02157028205692768,0.35725152492523193
178,0.045242875814437866,0.05666876211762428,0.022775253280997276,0.3568921983242035
179,0.04624828323721886,0.05509611964225769,0.022915879264473915,0.3566344380378723
180,0.04435877501964569,0.056275732815265656,0.02248534746468067,0.3569001257419586
181,0.044098272919654846,0.05654291808605194,0.022174188867211342,0.35661637783050537
182,0.043648611754179,0.055355265736579895,0.021829795092344284,0.35668617486953735
183,0.04380226135253906,0.05653577670454979,0.022220229730010033,0.35611283779144287
184,0.04417445510625839,0.05556618049740791,0.02242855913937092,0.3562614917755127
185,0.04225725680589676,0.057855814695358276,0.02224886417388916,0.3562844693660736
186,0.04479221627116203,0.05645839124917984,0.021349798887968063,0.3560805916786194
187,0.044287338852882385,0.05397757887840271,0.02192588523030281,0.35604581236839294
188,0.044489312916994095,0.0562480092048645,0.022297335788607597,0.3559201955795288
189,0.043184828013181686,0.05462455004453659,0.02188851684331894,0.35568737983703613
190,0.04094370827078819,0.055334534496068954,0.02198493666946888,0.3556337058544159
191,0.043006569147109985,0.05515935271978378,0.02097569778561592,0.35553044080734253
192,0.041882775723934174,0.05396096408367157,0.02135831117630005,0.35530585050582886
193,0.04177810251712799,0.05419536679983139,0.02147529274225235,0.3553558588027954
194,0.043029796332120895,0.054105740040540695,0.02087019756436348,0.3550534248352051
195,0.04338666424155235,0.05400544032454491,0.02071065455675125,0.35536763072013855
196,0.04200051724910736,0.05547717213630676,0.021547771990299225,0.355109304189682
197,0.0403197705745697,0.054445669054985046,0.02134234458208084,0.35528361797332764
198,0.04136444628238678,0.054206427186727524,0.02005082368850708,0.35483023524284363
199,0.042012207210063934,0.05174868181347847,0.021644538268446922,0.35499078035354614
200,0.042392030358314514,0.05392151698470116,0.02075214870274067,0.35458165407180786
201,0.04291318356990814,0.05178362503647804,0.020303022116422653,0.35453563928604126
202,0.04235725477337837,0.05334349349141121,0.02102397009730339,0.3545266389846802
203,0.04208531603217125,0.05335134640336037,0.021517813205718994,0.3543946146965027
204,0.04303263872861862,0.05210211127996445,0.02036995254456997,0.3541395962238312
205,0.04213826730847359,0.05243677273392677,0.020488495007157326,0.35402658581733704
206,0.04143178090453148,0.054444778710603714,0.02069070003926754,0.35399460792541504
207,0.04186291620135307,0.05362512916326523,0.02000410482287407,0.3536304533481598
208,0.03967529162764549,0.054262444376945496,0.020274942740797997,0.3535304367542267
209,0.041326433420181274,0.05147359147667885,0.020697379484772682,0.3534401059150696
210,0.041119690984487534,0.052582137286663055,0.020963545888662338,0.3532133996486664
211,0.03905360773205757,0.052016835659742355,0.02033136412501335,0.3534036874771118
212,0.04152178019285202,0.052574239671230316,0.020099429413676262,0.35318517684936523
213,0.040749017149209976,0.052044760435819626,0.020504416897892952,0.35329723358154297
214,0.04046003520488739,0.05018636956810951,0.02011549100279808,0.35272806882858276
215,0.04043459892272949,0.05240543559193611,0.02102237567305565,0.35310742259025574
216,0.04039568454027176,0.05049289017915726,0.019350621849298477,0.35287711024284363
217,0.04142354428768158,0.05237787589430809,0.019483380019664764,0.35235029458999634
218,0.04103050008416176,0.053260426968336105,0.020349355414509773,0.35248270630836487
219,0.03915392979979515,0.05239865183830261,0.02027408592402935,0.352311372756958
220,0.04021770507097244,0.05179055780172348,0.020188989117741585,0.35208800435066223
221,0.04036521166563034,0.052010130137205124,0.020391564816236496,0.35192689299583435
222,0.03991228714585304,0.051202163100242615,0.019893234595656395,0.35155317187309265
223,0.038669224828481674,0.05251042917370796,0.019320541992783546,0.3518356680870056
224,0.03878546133637428,0.05143298581242561,0.020694352686405182,0.35123565793037415
225,0.03855034336447716,0.05011929199099541,0.01971535012125969,0.3511931896209717
226,0.038746822625398636,0.049357082694768906,0.019119130447506905,0.35133951902389526
227,0.037640608847141266,0.052231792360544205,0.019439294934272766,0.3510536551475525
228,0.03756235912442207,0.04937899857759476,0.01936516724526882,0.35070914030075073
229,0.03933427482843399,0.05207592621445656,0.019073840230703354,0.35086318850517273
230,0.0397348627448082,0.05054013803601265,0.018791988492012024,0.3507393002510071
231,0.039296433329582214,0.05100001394748688,0.01897435449063778,0.35016313195228577
232,0.03761540353298187,0.04821467027068138,0.019980942830443382,0.34997275471687317
233,0.03848613426089287,0.049145665019750595,0.019794702529907227,0.35047322511672974
234,0.037049226462841034,0.04867423698306084,0.018771115690469742,0.3496939539909363
235,0.039070166647434235,0.05007123574614525,0.019595833495259285,0.3501330614089966
236,0.03711574524641037,0.04729648679494858,0.018550632521510124,0.3494376838207245
237,0.037712741643190384,0.04985709860920906,0.019808782264590263,0.34986868500709534
238,0.03719651699066162,0.04872507229447365,0.019679702818393707,0.3492523431777954
239,0.03811746463179588,0.048884786665439606,0.01886664517223835,0.3496047556400299
240,0.038848038762807846,0.04804614558815956,0.018656086176633835,0.3495636582374573
241,0.03661356493830681,0.050781622529029846,0.019269093871116638,0.3493519425392151
242,0.03683808445930481,0.04797009378671646,0.019094310700893402,0.3492063581943512
243,0.03723511844873428,0.047930631786584854,0.019135095179080963,0.3488294780254364
244,0.03725801408290863,0.049856096506118774,0.01835552603006363,0.34837132692337036
245,0.03830825537443161,0.049301180988550186,0.019367549568414688,0.3483431339263916
246,0.036487262696027756,0.048157092183828354,0.018448136746883392,0.3485461473464966
247,0.03684760257601738,0.04835861921310425,0.019345799461007118,0.3483026623725891
248,0.03595622256398201,0.046457935124635696,0.01863246038556099,0.34825876355171204
249,0.03627489134669304,0.04762180522084236,0.018632495775818825,0.34828075766563416
250,0.03599512204527855,0.04747214540839195,0.019154485315084457,0.348219096660614
251,0.03813398256897926,0.04650447145104408,0.01827053166925907,0.3476727604866028
252,0.03798700124025345,0.04521865397691727,0.01854875683784485,0.3477756977081299
253,0.03611825406551361,0.04646359011530876,0.018806546926498413,0.34719210863113403
254,0.03612019866704941,0.04697839543223381,0.01885007508099079,0.34731370210647583
255,0.03778611123561859,0.047356631606817245,0.018869606778025627,0.3468119502067566
256,0.03581611067056656,0.04606238752603531,0.016566773876547813,0.34698814153671265
257,0.03582136705517769,0.046740852296352386,0.01864290051162243,0.3470079302787781
258,0.03513224422931671,0.04527031257748604,0.019481142982840538,0.3467966318130493
259,0.03544038161635399,0.047039881348609924,0.01777169294655323,0.34682613611221313
260,0.035637352615594864,0.04766397550702095,0.018281441181898117,0.3464263379573822
261,0.03681541234254837,0.04613399878144264,0.01824764721095562,0.34658557176589966
262,0.036089345812797546,0.04685666784644127,0.017512191087007523,0.3460259735584259
263,0.03537435084581375,0.046352505683898926,0.01886490173637867,0.34595730900764465
264,0.035181596875190735,0.045376356691122055,0.01831633597612381,0.34628626704216003
265,0.03390670567750931,0.04636587202548981,0.01814160868525505,0.3455926477909088
266,0.03507889062166214,0.04555191844701767,0.017987379804253578,0.345467209815979
267,0.034355513751506805,0.045425090938806534,0.018144579604268074,0.34572121500968933
268,0.0358831025660038,0.04398298263549805,0.017780955880880356,0.3450090289115906
269,0.034338004887104034,0.0458814837038517,0.018094530329108238,0.34554341435432434
270,0.036454834043979645,0.04462860897183418,0.017884384840726852,0.34523865580558777
271,0.03572413697838783,0.045882027596235275,0.01863946206867695,0.34519094228744507
272,0.03478384390473366,0.04709651321172714,0.017772775143384933,0.3451559245586395
273,0.03522583469748497,0.045605260878801346,0.017595773562788963,0.3446807861328125
274,0.035374417901039124,0.04396042972803116,0.01717563532292843,0.34426149725914
275,0.034738119691610336,0.04524499922990799,0.01852385140955448,0.3444359302520752
276,0.034965138882398605,0.04518122598528862,0.017415856942534447,0.344391793012619
277,0.034892480820417404,0.044500693678855896,0.017520392313599586,0.34454798698425293
278,0.03317242115736008,0.04542089253664017,0.017206018790602684,0.3442932963371277
279,0.035606659948825836,0.04269573464989662,0.01795126125216484,0.34417229890823364
280,0.03476482257246971,0.043121032416820526,0.017171327024698257,0.343343585729599
281,0.0328374058008194,0.044751424342393875,0.017458731308579445,0.3438068628311157
282,0.0327591747045517,0.04298235476016998,0.017951486632227898,0.3435577154159546
283,0.03564893826842308,0.04417920112609863,0.017685355618596077,0.34346243739128113
284,0.03420437127351761,0.04352813959121704,0.018132111057639122,0.343133807182312
285,0.03377194330096245,0.04394250363111496,0.017760323360562325,0.3434223532676697
286,0.032996755093336105,0.04433321952819824,0.017402714118361473,0.3433023989200592
287,0.035618800669908524,0.04311566427350044,0.017376357689499855,0.3427988588809967
288,0.033096760511398315,0.04310000687837601,0.018188372254371643,0.34348002076148987
289,0.03384634479880333,0.0423552505671978,0.01753234677016735,0.3435218930244446
290,0.0333387665450573,0.04283931851387024,0.017544031143188477,0.34247690439224243
291,0.03173362836241722,0.0430452860891819,0.01710541732609272,0.34244048595428467
292,0.03318311274051666,0.042784299701452255,0.01657899096608162,0.34227490425109863
293,0.03348058462142944,0.043475441634655,0.017668908461928368,0.3417472541332245
294,0.03288602828979492,0.04447464644908905,0.018090128898620605,0.34164175391197205
295,0.03318522498011589,0.04286566749215126,0.017391612753272057,0.3419906198978424
296,0.03301019221544266,0.04100881516933441,0.01658116653561592,0.34217897057533264
297,0.03190697357058525,0.04311066493391991,0.018210215494036674,0.34199589490890503
298,0.03246675431728363,0.04108966141939163,0.016922028735280037,0.3420814871788025
299,0.032465193420648575,0.041610896587371826,0.016711561009287834,0.34166252613067627
300,0.03199004381895065,0.04148005694150925,0.01678917184472084,0.34131115674972534
301,0.03124217875301838,0.04125489667057991,0.01727094128727913,0.3411746323108673
302,0.03274419158697128,0.04180418327450752,0.01730109378695488,0.3414135277271271
303,0.033502645790576935,0.04109761863946915,0.017783205956220627,0.3406197428703308
304,0.03100469522178173,0.04070856422185898,0.017577454447746277,0.3405414819717407
305,0.03255845233798027,0.04078822210431099,0.017201580107212067,0.34040525555610657
306,0.03148512542247772,0.04047448933124542,0.01666836068034172,0.34065505862236023
307,0.03138783574104309,0.04049716889858246,0.016882335767149925,0.3404136598110199
308,0.03226342052221298,0.04142656549811363,0.016653820872306824,0.3403850197792053
309,0.031930357217788696,0.041157033294439316,0.01698828861117363,0.34051793813705444
310,0.03190811723470688,0.042015787214040756,0.016771776601672173,0.34028860926628113
311,0.030674293637275696,0.040089305490255356,0.016961941495537758,0.34046339988708496
312,0.031982582062482834,0.040397435426712036,0.017091339454054832,0.3398313522338867
313,0.03206293657422066,0.040589381009340286,0.016785139217972755,0.34025776386260986
314,0.032223477959632874,0.04055944085121155,0.01649235002696514,0.3398643732070923
315,0.032022494822740555,0.040325991809368134,0.01688637025654316,0.33965742588043213
316,0.031618520617485046,0.040287330746650696,0.017152542248368263,0.3397218883037567
317,0.03062048740684986,0.04071131721138954,0.016375383362174034,0.3400878608226776
318,0.030758870765566826,0.03990495949983597,0.01712329499423504,0.3389441668987274
319,0.031194640323519707,0.03845374286174774,0.016437740996479988,0.33900752663612366
320,0.03140424191951752,0.03937447443604469,0.016039729118347168,0.33858734369277954
321,0.029652785509824753,0.040957704186439514,0.017198216170072556,0.3389875590801239
322,0.029791757464408875,0.03990891948342323,0.016664844006299973,0.3389003276824951
323,0.029565535485744476,0.040771398693323135,0.01727409102022648,0.33858123421669006
324,0.030421478673815727,0.037554264068603516,0.016606494784355164,0.3383300006389618
325,0.030492430552840233,0.038233205676078796,0.016819320619106293,0.33823201060295105
326,0.029400957748293877,0.03801317140460014,0.01655714586377144,0.33807411789894104
327,0.029291018843650818,0.03883865475654602,0.01721631921827793,0.3382936716079712
328,0.02980111725628376,0.038536470383405685,0.017073070630431175,0.33810651302337646
329,0.03149982541799545,0.03817671537399292,0.017120013013482094,0.33775588870048523
330,0.029738297685980797,0.03928856551647186,0.016605360433459282,0.3379877209663391
331,0.030673321336507797,0.0383949801325798,0.015887221321463585,0.33773475885391235
332,0.02917211502790451,0.03978198766708374,0.016463587060570717,0.3375164568424225
333,0.03048097714781761,0.036831483244895935,0.016092076897621155,0.3373377025127411
334,0.028991494327783585,0.03778805956244469,0.01570805348455906,0.33715566992759705
335,0.029495663940906525,0.03730615973472595,0.015537385828793049,0.33708205819129944
336,0.03004741668701172,0.03849560394883156,0.01596224308013916,0.3367176055908203
